id	feature	auc	p_value	p_adjusted	cohens_d	n_pos	n_neg	ci_lower	ci_upper	status	description
1462	rmssd_5d_mean × sleep_dur_21d_cv	0.4954	0.718282	0.0	0.1053	86	170	0.4266	0.561	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_dur_21d_cv predicts PHQ-9 increased from baseline
1463	rmssd_5d_mean × sleep_dur_21d_slope	0.3261	0.761239	0.0	0.1053	86	170	0.2606	0.3928	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_dur_21d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
1464	rmssd_5d_mean × sleep_dur_21d_slope	0.3261	0.761239	0.0	0.1053	86	170	0.2603	0.3953	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_dur_21d_slope predicts PHQ-9 increased from baseline
1465	rmssd_5d_mean × sleep_dur_21d_autocorr	0.2287	0.75025	0.0	0.1053	86	170	0.1788	0.2896	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_dur_21d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
1466	rmssd_5d_mean × sleep_dur_21d_autocorr	0.2287	0.75025	0.0	0.1053	86	170	0.1765	0.2855	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_dur_21d_autocorr predicts PHQ-9 increased from baseline
1467	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_dur_28d_mean predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
1468	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_dur_28d_mean predicts PHQ-9 increased from baseline [Insufficient data]
1469	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_dur_28d_std predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
1470	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_dur_28d_std predicts PHQ-9 increased from baseline [Insufficient data]
1471	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_dur_28d_cv predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
1472	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_dur_28d_cv predicts PHQ-9 increased from baseline [Insufficient data]
1473	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_dur_28d_slope predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
1474	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_dur_28d_slope predicts PHQ-9 increased from baseline [Insufficient data]
1475	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_dur_28d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
1476	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_dur_28d_autocorr predicts PHQ-9 increased from baseline [Insufficient data]
1477	rmssd_5d_mean × sleep_lat_3d_mean	0.4731	0.991009	0.0	0.0024	310	595	0.4333	0.5136	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_3d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
1478	rmssd_5d_mean × sleep_lat_3d_mean	0.4731	0.995005	0.0	0.0024	310	595	0.4335	0.5128	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_3d_mean predicts PHQ-9 increased from baseline
1479	rmssd_5d_mean × sleep_lat_3d_std	0.5105	0.996004	0.0	0.0024	310	595	0.4668	0.548	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_3d_std predicts PHQ-9 ≥ 5 (mild+ depression)
1480	rmssd_5d_mean × sleep_lat_3d_std	0.5105	0.99001	0.0	0.0024	310	595	0.4677	0.5489	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_3d_std predicts PHQ-9 increased from baseline
1481	rmssd_5d_mean × sleep_lat_3d_cv	0.3197	0.958042	0.0	0.0175	309	566	0.2825	0.3601	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_3d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
1482	rmssd_5d_mean × sleep_lat_3d_cv	0.3197	0.954046	0.0	0.0175	309	566	0.2828	0.3583	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_3d_cv predicts PHQ-9 increased from baseline
1483	rmssd_5d_mean × sleep_lat_3d_slope	0.3813	0.996004	0.0	0.0024	310	595	0.3446	0.4163	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_3d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
1484	rmssd_5d_mean × sleep_lat_3d_slope	0.3813	0.994006	0.0	0.0024	310	595	0.3413	0.4185	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_3d_slope predicts PHQ-9 increased from baseline
1485	rmssd_5d_mean × sleep_lat_3d_autocorr	0.3758	0.771229	0.0	0.0891	196	350	0.3289	0.4234	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_3d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
1486	rmssd_5d_mean × sleep_lat_3d_autocorr	0.3758	0.745255	0.0	0.0891	196	350	0.3285	0.4202	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_3d_autocorr predicts PHQ-9 increased from baseline
1487	rmssd_5d_mean × sleep_lat_5d_mean	0.4943	0.94006	0.0	0.0279	283	552	0.4484	0.5354	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_5d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
1488	rmssd_5d_mean × sleep_lat_5d_mean	0.4943	0.927073	0.0	0.0279	283	552	0.4521	0.5373	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_5d_mean predicts PHQ-9 increased from baseline
1489	rmssd_5d_mean × sleep_lat_5d_std	0.5497	0.928072	0.0	0.0279	283	552	0.5061	0.5951	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_5d_std predicts PHQ-9 ≥ 5 (mild+ depression)
1490	rmssd_5d_mean × sleep_lat_5d_std	0.5497	0.921079	0.0	0.0279	283	552	0.5064	0.5946	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_5d_std predicts PHQ-9 increased from baseline
1491	rmssd_5d_mean × sleep_lat_5d_cv	0.333	0.877123	0.0	0.0477	283	535	0.2943	0.3695	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_5d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
1492	rmssd_5d_mean × sleep_lat_5d_cv	0.333	0.862138	0.0	0.0477	283	535	0.2935	0.3719	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_5d_cv predicts PHQ-9 increased from baseline
1493	rmssd_5d_mean × sleep_lat_5d_slope	0.3751	0.924076	0.0	0.0279	283	552	0.3356	0.4154	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_5d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
1494	rmssd_5d_mean × sleep_lat_5d_slope	0.3751	0.922078	0.0	0.0279	283	552	0.3353	0.4139	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_5d_slope predicts PHQ-9 increased from baseline
1495	rmssd_5d_mean × sleep_lat_5d_autocorr	0.3663	0.862138	0.0	0.0566	267	484	0.3228	0.4093	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_5d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
1496	rmssd_5d_mean × sleep_lat_5d_autocorr	0.3663	0.836164	0.0	0.0566	267	484	0.3254	0.4068	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_5d_autocorr predicts PHQ-9 increased from baseline
1497	rmssd_5d_mean × sleep_lat_7d_mean	0.5062	0.723277	0.0	0.1181	258	502	0.463	0.5522	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_7d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
1498	rmssd_5d_mean × sleep_lat_7d_mean	0.5062	0.69031	0.0	0.1181	258	502	0.4608	0.5502	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_7d_mean predicts PHQ-9 increased from baseline
1499	rmssd_5d_mean × sleep_lat_7d_std	0.5648	0.718282	0.0	0.1181	258	502	0.5203	0.6098	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_7d_std predicts PHQ-9 ≥ 5 (mild+ depression)
1500	rmssd_5d_mean × sleep_lat_7d_std	0.5648	0.671329	0.0	0.1181	258	502	0.519	0.6122	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_7d_std predicts PHQ-9 increased from baseline
1501	rmssd_5d_mean × sleep_lat_7d_cv	0.3176	0.627373	0.0	0.1383	258	489	0.2787	0.3593	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_7d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
1502	rmssd_5d_mean × sleep_lat_7d_cv	0.3176	0.631369	0.0	0.1383	258	489	0.2795	0.3589	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_7d_cv predicts PHQ-9 increased from baseline
1503	rmssd_5d_mean × sleep_lat_7d_slope	0.3544	0.689311	0.0	0.1181	258	502	0.3137	0.3979	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_7d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
1504	rmssd_5d_mean × sleep_lat_7d_slope	0.3544	0.712288	0.0	0.1181	258	502	0.3153	0.3981	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_7d_slope predicts PHQ-9 increased from baseline
1505	rmssd_5d_mean × sleep_lat_7d_autocorr	0.3667	0.683317	0.0	0.123	245	466	0.3248	0.4124	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_7d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
1506	rmssd_5d_mean × sleep_lat_7d_autocorr	0.3667	0.693307	0.0	0.123	245	466	0.3228	0.4109	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_7d_autocorr predicts PHQ-9 increased from baseline
1507	rmssd_5d_mean × sleep_lat_14d_mean	0.49	0.64036	0.0	0.1438	172	324	0.4352	0.5459	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_14d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
1508	rmssd_5d_mean × sleep_lat_14d_mean	0.49	0.636364	0.0	0.1438	172	324	0.435	0.5477	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_14d_mean predicts PHQ-9 increased from baseline
1509	rmssd_5d_mean × sleep_lat_14d_std	0.5643	0.668332	0.0	0.1438	172	324	0.5102	0.6161	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_14d_std predicts PHQ-9 ≥ 5 (mild+ depression)
1510	rmssd_5d_mean × sleep_lat_14d_std	0.5643	0.654346	0.0	0.1438	172	324	0.5065	0.6162	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_14d_std predicts PHQ-9 increased from baseline
1511	rmssd_5d_mean × sleep_lat_14d_cv	0.3266	0.599401	0.0	0.1687	172	318	0.2784	0.3725	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_14d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
1512	rmssd_5d_mean × sleep_lat_14d_cv	0.3266	0.583417	0.0	0.1687	172	318	0.2788	0.3755	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_14d_cv predicts PHQ-9 increased from baseline
1513	rmssd_5d_mean × sleep_lat_14d_slope	0.4626	0.666334	0.0	0.1438	172	324	0.4097	0.5145	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_14d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
1514	rmssd_5d_mean × sleep_lat_14d_slope	0.4626	0.656344	0.0	0.1438	172	324	0.4114	0.5143	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_14d_slope predicts PHQ-9 increased from baseline
1515	rmssd_5d_mean × sleep_lat_14d_autocorr	0.4155	0.582418	0.0	0.1701	172	314	0.3611	0.4728	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_14d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
1516	rmssd_5d_mean × sleep_lat_14d_autocorr	0.4155	0.562438	0.0	0.1701	172	314	0.3585	0.4714	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_14d_autocorr predicts PHQ-9 increased from baseline
1517	rmssd_5d_mean × sleep_lat_21d_mean	0.4223	0.73027	0.0	0.1053	86	170	0.3501	0.4916	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_21d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
1518	rmssd_5d_mean × sleep_lat_21d_mean	0.4223	0.746254	0.0	0.1053	86	170	0.3486	0.4981	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_21d_mean predicts PHQ-9 increased from baseline
1519	rmssd_5d_mean × sleep_lat_21d_std	0.5183	0.757243	0.0	0.1053	86	170	0.4353	0.6003	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_21d_std predicts PHQ-9 ≥ 5 (mild+ depression)
1520	rmssd_5d_mean × sleep_lat_21d_std	0.5183	0.751249	0.0	0.1053	86	170	0.4394	0.6021	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_21d_std predicts PHQ-9 increased from baseline
1521	rmssd_5d_mean × sleep_lat_21d_cv	0.2201	0.656344	0.0	0.1365	86	167	0.1642	0.2795	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_21d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
1522	rmssd_5d_mean × sleep_lat_21d_cv	0.2201	0.668332	0.0	0.1365	86	167	0.1679	0.2788	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_21d_cv predicts PHQ-9 increased from baseline
1523	rmssd_5d_mean × sleep_lat_21d_slope	0.4841	0.752248	0.0	0.1053	86	170	0.4157	0.5568	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_21d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
1524	rmssd_5d_mean × sleep_lat_21d_slope	0.4841	0.775225	0.0	0.1053	86	170	0.4149	0.5568	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_21d_slope predicts PHQ-9 increased from baseline
1525	rmssd_5d_mean × sleep_lat_21d_autocorr	0.5826	0.68032	0.0	0.1365	86	167	0.509	0.6513	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_21d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
1526	rmssd_5d_mean × sleep_lat_21d_autocorr	0.5826	0.686314	0.0	0.1365	86	167	0.5014	0.6645	PENDING	HRV×Sleep: rmssd_5d_mean + sleep_lat_21d_autocorr predicts PHQ-9 increased from baseline
1527	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_lat_28d_mean predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
1528	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_lat_28d_mean predicts PHQ-9 increased from baseline [Insufficient data]
1529	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_lat_28d_std predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
1530	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_lat_28d_std predicts PHQ-9 increased from baseline [Insufficient data]
1531	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_lat_28d_cv predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
1532	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_lat_28d_cv predicts PHQ-9 increased from baseline [Insufficient data]
1533	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_lat_28d_slope predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
1534	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_lat_28d_slope predicts PHQ-9 increased from baseline [Insufficient data]
1535	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_lat_28d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
1536	rmssd_5d_mean	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_mean + sleep_lat_28d_autocorr predicts PHQ-9 increased from baseline [Insufficient data]
1537	rmssd_5d_mean × digital_allostatic_load	0.3591	0.991009	0.0	0.0046	318	610	0.325	0.3956	PENDING	Interaction: rmssd_5d_mean + digital_allostatic_load predicts PHQ-9 ≥ 5 (mild+ depression)
1538	rmssd_5d_mean × digital_allostatic_load	0.3591	0.993007	0.0	0.0046	318	610	0.3203	0.3962	PENDING	Interaction: rmssd_5d_mean + digital_allostatic_load predicts PHQ-9 increased from baseline
1539	rmssd_5d_std × sleep_onset_sd_3d	0.4988	0.087912	0.0	0.5363	310	595	0.4571	0.541	PENDING	HRV×Sleep: rmssd_5d_std + sleep_onset_sd_3d predicts PHQ-9 ≥ 5 (mild+ depression)
1540	rmssd_5d_std × sleep_onset_sd_3d	0.4988	0.07992	0.0	0.5363	310	595	0.4605	0.537	PENDING	HRV×Sleep: rmssd_5d_std + sleep_onset_sd_3d predicts PHQ-9 increased from baseline
1541	rmssd_5d_std × sleep_onset_sd_5d	0.5269	0.03996	0.0	0.6312	283	552	0.4871	0.5696	PENDING	HRV×Sleep: rmssd_5d_std + sleep_onset_sd_5d predicts PHQ-9 ≥ 5 (mild+ depression)
1542	rmssd_5d_std × sleep_onset_sd_5d	0.5269	0.043956	0.0	0.6312	283	552	0.4863	0.5697	PENDING	HRV×Sleep: rmssd_5d_std + sleep_onset_sd_5d predicts PHQ-9 increased from baseline
1543	rmssd_5d_std × sleep_onset_sd_7d	0.533	0.012987	0.0	0.7789	258	502	0.4881	0.5723	PENDING	HRV×Sleep: rmssd_5d_std + sleep_onset_sd_7d predicts PHQ-9 ≥ 5 (mild+ depression)
1544	rmssd_5d_std × sleep_onset_sd_7d	0.533	0.010989	0.0	0.7789	258	502	0.4922	0.5774	PENDING	HRV×Sleep: rmssd_5d_std + sleep_onset_sd_7d predicts PHQ-9 increased from baseline
1545	rmssd_5d_std × sleep_onset_sd_14d	0.5205	0.01998	0.0	0.7399	172	324	0.4598	0.5734	PENDING	HRV×Sleep: rmssd_5d_std + sleep_onset_sd_14d predicts PHQ-9 ≥ 5 (mild+ depression)
1546	rmssd_5d_std × sleep_onset_sd_14d	0.5205	0.015984	0.0	0.7399	172	324	0.4639	0.5744	PENDING	HRV×Sleep: rmssd_5d_std + sleep_onset_sd_14d predicts PHQ-9 increased from baseline
1547	rmssd_5d_std × sleep_onset_sd_21d	0.5404	0.00999	0.0	0.8763	86	170	0.4614	0.6215	PENDING	HRV×Sleep: rmssd_5d_std + sleep_onset_sd_21d predicts PHQ-9 ≥ 5 (mild+ depression)
1548	rmssd_5d_std × sleep_onset_sd_21d	0.5404	0.006993	0.0	0.8763	86	170	0.4627	0.6271	PENDING	HRV×Sleep: rmssd_5d_std + sleep_onset_sd_21d predicts PHQ-9 increased from baseline
1549	rmssd_5d_std	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_std + sleep_onset_sd_28d predicts PHQ-9 ≥ 5 (mild+ depression) [Insufficient data]
1550	rmssd_5d_std	0.5	1.0	1.0	0.0	0	0	0.5	0.5	DISCARD	HRV×Sleep: rmssd_5d_std + sleep_onset_sd_28d predicts PHQ-9 increased from baseline [Insufficient data]
1551	rmssd_5d_std × sleep_qual_3d_mean	0.5146	0.095904	0.0	0.5363	310	595	0.4754	0.5587	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_3d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
1552	rmssd_5d_std × sleep_qual_3d_mean	0.5146	0.074925	0.0	0.5363	310	595	0.4727	0.5558	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_3d_mean predicts PHQ-9 increased from baseline
1553	rmssd_5d_std × sleep_qual_3d_std	0.531	0.076923	0.0	0.5363	310	595	0.4914	0.5717	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_3d_std predicts PHQ-9 ≥ 5 (mild+ depression)
1554	rmssd_5d_std × sleep_qual_3d_std	0.531	0.072927	0.0	0.5363	310	595	0.488	0.5729	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_3d_std predicts PHQ-9 increased from baseline
1555	rmssd_5d_std × sleep_qual_3d_cv	0.528	0.080919	0.0	0.5363	310	595	0.4875	0.5688	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_3d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
1556	rmssd_5d_std × sleep_qual_3d_cv	0.528	0.092907	0.0	0.5363	310	595	0.4853	0.5675	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_3d_cv predicts PHQ-9 increased from baseline
1557	rmssd_5d_std × sleep_qual_3d_slope	0.4721	0.064935	0.0	0.5363	310	595	0.4303	0.5149	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_3d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
1558	rmssd_5d_std × sleep_qual_3d_slope	0.4721	0.083916	0.0	0.5363	310	595	0.43	0.5166	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_3d_slope predicts PHQ-9 increased from baseline
1559	rmssd_5d_std × sleep_qual_3d_autocorr	0.4551	0.097902	0.0	0.5286	297	534	0.4129	0.4987	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_3d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
1560	rmssd_5d_std × sleep_qual_3d_autocorr	0.4551	0.07992	0.0	0.5286	297	534	0.4144	0.4973	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_3d_autocorr predicts PHQ-9 increased from baseline
1561	rmssd_5d_std × sleep_qual_5d_mean	0.5374	0.042957	0.0	0.6312	283	552	0.4894	0.5844	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_5d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
1562	rmssd_5d_std × sleep_qual_5d_mean	0.5374	0.03996	0.0	0.6312	283	552	0.4931	0.5812	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_5d_mean predicts PHQ-9 increased from baseline
1563	rmssd_5d_std × sleep_qual_5d_std	0.5527	0.030969	0.0	0.6312	283	552	0.5093	0.5984	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_5d_std predicts PHQ-9 ≥ 5 (mild+ depression)
1564	rmssd_5d_std × sleep_qual_5d_std	0.5527	0.048951	0.0	0.6312	283	552	0.5058	0.5952	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_5d_std predicts PHQ-9 increased from baseline
1565	rmssd_5d_std × sleep_qual_5d_cv	0.5493	0.044955	0.0	0.6312	283	552	0.5013	0.5968	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_5d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
1566	rmssd_5d_std × sleep_qual_5d_cv	0.5493	0.037962	0.0	0.6312	283	552	0.5041	0.5966	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_5d_cv predicts PHQ-9 increased from baseline
1567	rmssd_5d_std × sleep_qual_5d_slope	0.4952	0.042957	0.0	0.6312	283	552	0.449	0.5363	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_5d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
1568	rmssd_5d_std × sleep_qual_5d_slope	0.4952	0.04995	0.0	0.6312	283	552	0.455	0.5388	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_5d_slope predicts PHQ-9 increased from baseline
1569	rmssd_5d_std × sleep_qual_5d_autocorr	0.4697	0.051948	0.0	0.6027	283	528	0.4223	0.5119	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_5d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
1570	rmssd_5d_std × sleep_qual_5d_autocorr	0.4697	0.04995	0.0	0.6027	283	528	0.4267	0.5158	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_5d_autocorr predicts PHQ-9 increased from baseline
1571	rmssd_5d_std × sleep_qual_7d_mean	0.5561	0.010989	0.0	0.7789	258	502	0.51	0.6033	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_7d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
1572	rmssd_5d_std × sleep_qual_7d_mean	0.5561	0.00999	0.0	0.7789	258	502	0.5122	0.6035	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_7d_mean predicts PHQ-9 increased from baseline
1573	rmssd_5d_std × sleep_qual_7d_std	0.5688	0.012987	0.0	0.7789	258	502	0.5222	0.6155	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_7d_std predicts PHQ-9 ≥ 5 (mild+ depression)
1574	rmssd_5d_std × sleep_qual_7d_std	0.5688	0.012987	0.0	0.7789	258	502	0.5217	0.6138	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_7d_std predicts PHQ-9 increased from baseline
1575	rmssd_5d_std × sleep_qual_7d_cv	0.5646	0.010989	0.0	0.7789	258	502	0.5183	0.6138	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_7d_cv predicts PHQ-9 ≥ 5 (mild+ depression)
1576	rmssd_5d_std × sleep_qual_7d_cv	0.5646	0.012987	0.0	0.7789	258	502	0.5149	0.6128	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_7d_cv predicts PHQ-9 increased from baseline
1577	rmssd_5d_std × sleep_qual_7d_slope	0.5184	0.011988	0.0	0.7789	258	502	0.4721	0.5613	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_7d_slope predicts PHQ-9 ≥ 5 (mild+ depression)
1578	rmssd_5d_std × sleep_qual_7d_slope	0.5184	0.012987	0.0	0.7789	258	502	0.4764	0.5628	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_7d_slope predicts PHQ-9 increased from baseline
1579	rmssd_5d_std × sleep_qual_7d_autocorr	0.4887	0.016983	0.0	0.7535	258	486	0.4382	0.538	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_7d_autocorr predicts PHQ-9 ≥ 5 (mild+ depression)
1580	rmssd_5d_std × sleep_qual_7d_autocorr	0.4887	0.00999	0.0	0.7535	258	486	0.4408	0.537	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_7d_autocorr predicts PHQ-9 increased from baseline
1581	rmssd_5d_std × sleep_qual_14d_mean	0.5623	0.010989	0.0	0.7399	172	324	0.5072	0.6179	PENDING	HRV×Sleep: rmssd_5d_std + sleep_qual_14d_mean predicts PHQ-9 ≥ 5 (mild+ depression)
